dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,context_length,forecasting_horizon,running_time,seed,metric,value,use_revin,pca_in_preprocessing
Illness,AutonLab/MOMENT-1-small,linearAE,7,3,supervised,512,24,68.2877745628357,22663,scaled_mae,1.8014077172191,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,5,supervised,512,24,208.04126596450809,22663,mse,7.182563680448628,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,5,supervised,512,24,208.04126596450809,22663,mae,1.8892517783341916,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,5,supervised,512,24,208.04126596450809,22663,scaled_mse,7.196548681615498,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,5,supervised,512,24,208.04126596450809,22663,scaled_mae,1.9046656205577843,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,512,24,256.85834765434265,22663,mse,6.50695384355666,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,512,24,256.85834765434265,22663,mae,1.7402087018406411,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,512,24,256.85834765434265,22663,scaled_mse,6.501133260506226,False,False
Illness,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,512,24,256.85834765434265,22663,scaled_mae,1.7533462812604172,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,False,512,24,95.80178475379944,31960,mse,5.877360227900201,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,False,512,24,95.80178475379944,31960,mae,1.6788448828705524,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,False,512,24,95.80178475379944,31960,scaled_mse,5.942138331828945,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,False,512,24,95.80178475379944,31960,scaled_mae,1.6998085554401827,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,False,512,24,157.63160872459412,31960,mse,5.953604505582916,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,False,512,24,157.63160872459412,31960,mae,1.7225791540249775,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,False,512,24,157.63160872459412,31960,scaled_mse,6.093608109731685,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,False,512,24,157.63160872459412,31960,scaled_mae,1.7512208716340565,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,False,512,24,133.80611395835876,31960,mse,4.930573803250303,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,False,512,24,133.80611395835876,31960,mae,1.550218167426277,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,False,512,24,133.80611395835876,31960,scaled_mse,4.954174987673677,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,False,512,24,133.80611395835876,31960,scaled_mae,1.5657246221648888,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,24,12.351669073104858,25915,mse,5.492053080654934,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,24,12.351669073104858,25915,mae,1.6039024213293287,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,24,12.351669073104858,25915,scaled_mse,5.5135892581566806,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,24,12.351669073104858,25915,scaled_mae,1.6190078376276849,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,False,512,24,121.23519492149352,31960,mse,5.15485081420157,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,False,512,24,121.23519492149352,31960,mae,1.5569104412864314,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,False,512,24,121.23519492149352,31960,scaled_mse,5.176723106473635,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,False,512,24,121.23519492149352,31960,scaled_mae,1.57330773309462,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,24,24.096976041793823,25915,mse,5.790921983285463,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,24,24.096976041793823,25915,mae,1.687837979147888,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,24,24.096976041793823,25915,scaled_mse,5.842557162517282,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,24,24.096976041793823,25915,scaled_mae,1.7070013695311452,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,24,23.943516969680783,25915,mse,6.327592274977643,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,24,23.943516969680783,25915,mae,1.775976327792682,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,24,23.943516969680783,25915,scaled_mse,6.409986888813282,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,24,23.943516969680783,25915,scaled_mae,1.7986754590475504,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,24,34.3111412525177,25915,mse,6.277101467737994,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,24,34.3111412525177,25915,mae,1.7779734037687336,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,24,34.3111412525177,25915,scaled_mse,6.367818505279596,False,False
Illness,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,24,34.3111412525177,25915,scaled_mae,1.801327664237185,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,144.95490884780884,21663,mse,1.0976386667574574,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,144.95490884780884,21663,mae,0.7919014519930927,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,144.95490884780884,21663,scaled_mse,1.0953074490193044,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,144.95490884780884,21663,scaled_mae,0.7936919262690215,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,346.57350301742554,21663,mse,1.0976386667574574,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,346.57350301742554,21663,mae,0.7919014519930927,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,346.57350301742554,21663,scaled_mse,1.0953074490193044,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,346.57350301742554,21663,scaled_mae,0.7936919262690215,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,supervised,512,96,693.2170510292053,31936,mse,0.6408642874464694,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,supervised,512,96,693.2170510292053,31936,mae,0.6099264066100502,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,supervised,512,96,693.2170510292053,31936,scaled_mse,0.6422077758350548,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,supervised,512,96,693.2170510292053,31936,scaled_mae,0.6103972564376068,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,575.4741718769073,21663,mse,1.0976386457822886,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,575.4741718769073,21663,mae,0.7919014289346615,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,575.4741718769073,21663,scaled_mse,1.0953074285442252,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,575.4741718769073,21663,scaled_mae,0.7936919034624795,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,supervised,512,96,1092.1164677143097,17463,mse,1.011817447707232,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,supervised,512,96,1092.1164677143097,17463,mae,0.8282625976953583,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,supervised,512,96,1092.1164677143097,17463,scaled_mse,1.021541237482528,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,supervised,512,96,1092.1164677143097,17463,scaled_mae,0.8318526914540713,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,3050.518891811371,25420,mse,1.0994728845214372,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,3050.518891811371,25420,mae,0.7912900358099343,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,3050.518891811371,25420,scaled_mse,1.0947335812464694,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,3050.518891811371,25420,scaled_mae,0.7922867705213729,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,2070.262499809265,21663,mse,1.0860222723916275,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,2070.262499809265,21663,mae,0.7845915249935664,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,2070.262499809265,21663,scaled_mse,1.083989706000236,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,2070.262499809265,21663,scaled_mae,0.7864473815524843,False,False
Traffic,AutonLab/MOMENT-1-small,VAE,862,1,False,512,96,5705.308304548264,18044,mse,1.497172100645827,False,False
Traffic,AutonLab/MOMENT-1-small,VAE,862,1,False,512,96,5705.308304548264,18044,mae,0.8084641967513548,False,False
Traffic,AutonLab/MOMENT-1-small,VAE,862,1,False,512,96,5705.308304548264,18044,scaled_mse,1.511514388062557,False,False
Traffic,AutonLab/MOMENT-1-small,VAE,862,1,False,512,96,5705.308304548264,18044,scaled_mae,0.8107553157307406,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,False,512,96,3907.4261026382446,25420,mse,1.0633279670389777,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,False,512,96,3907.4261026382446,25420,mae,0.756418106207433,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,False,512,96,3907.4261026382446,25420,scaled_mse,1.061475735463025,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,3,False,512,96,3907.4261026382446,25420,scaled_mae,0.7577932261309468,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,False,512,96,10366.640538692474,2684,mse,8.318152784476476,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,False,512,96,10366.640538692474,2684,mae,1.7781935279823764,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,False,512,96,10366.640538692474,2684,scaled_mse,8.404155460725102,False,False
Electricity,AutonLab/MOMENT-1-small,VAE,321,1,False,512,96,10366.640538692474,2684,scaled_mae,1.7867369917850258,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,False,512,96,12926.699385166168,27204,mse,0.6394511915643826,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,False,512,96,12926.699385166168,27204,mae,0.609135509217902,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,False,512,96,12926.699385166168,27204,scaled_mse,0.6405984692448098,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,1,False,512,96,12926.699385166168,27204,scaled_mae,0.6095543473469653,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,False,512,96,7309.733953237534,25420,mse,1.005208091162065,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,False,512,96,7309.733953237534,25420,mae,0.7137400016507215,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,False,512,96,7309.733953237534,25420,scaled_mse,1.0015194700480825,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,5,False,512,96,7309.733953237534,25420,scaled_mae,0.7143828449440801,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,supervised,512,96,13654.730066776276,31936,mse,0.6429228652897236,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,supervised,512,96,13654.730066776276,31936,mae,0.6120468312977263,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,supervised,512,96,13654.730066776276,31936,scaled_mse,0.6439021114867423,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,supervised,512,96,13654.730066776276,31936,scaled_mae,0.6124038985378851,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,False,512,96,6526.116203069687,25420,mse,0.9919916536004484,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,False,512,96,6526.116203069687,25420,mae,0.7046406837411952,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,False,512,96,6526.116203069687,25420,scaled_mse,0.987006072035636,False,False
ETTh1,AutonLab/MOMENT-1-small,VAE,7,7,False,512,96,6526.116203069687,25420,scaled_mae,0.7047514264298729,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,False,512,96,12625.71841931343,27204,mse,0.5587280128140847,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,False,512,96,12625.71841931343,27204,mae,0.5627441190952671,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,False,512,96,12625.71841931343,27204,scaled_mse,0.5594079231322744,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,7,False,512,96,12625.71841931343,27204,scaled_mae,0.5630217722725629,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,False,512,96,15039.030297756197,27204,mse,0.5584807540492767,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,False,512,96,15039.030297756197,27204,mae,0.5651280149934688,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,False,512,96,15039.030297756197,27204,scaled_mse,0.5591427099114631,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,False,512,96,15039.030297756197,27204,scaled_mae,0.5653889998229666,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,supervised,512,96,37586.88159489632,31936,mse,0.5983184534948124,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,supervised,512,96,37586.88159489632,31936,mae,0.5879431057617197,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,supervised,512,96,37586.88159489632,31936,scaled_mse,0.5993150628280566,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,14,supervised,512,96,37586.88159489632,31936,scaled_mae,0.5883165488326407,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,False,512,96,19497.00022625923,27204,mse,0.5568894038069337,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,False,512,96,19497.00022625923,27204,mae,0.5635209010710656,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,False,512,96,19497.00022625923,27204,scaled_mse,0.5575338906756611,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,False,512,96,19497.00022625923,27204,scaled_mae,0.5637832840654229,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,supervised,512,96,105519.67886972427,31936,mse,0.6554131907280945,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,supervised,512,96,105519.67886972427,31936,mae,0.6208624657455746,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,supervised,512,96,105519.67886972427,31936,scaled_mse,0.656609962997827,False,False
Weather,AutonLab/MOMENT-1-small,VAE,21,21,supervised,512,96,105519.67886972427,31936,scaled_mae,0.6212509505613427,False,False
Weather,AutonLab/MOMENT-1-small,,21,21,False,512,96,91.76902294158936,1709,mse,0.2808479912744159,False,False
Weather,AutonLab/MOMENT-1-small,,21,21,False,512,96,91.76902294158936,1709,mae,0.3284527089060476,False,False
Weather,AutonLab/MOMENT-1-small,,21,21,False,512,96,91.76902294158936,1709,scaled_mse,0.2804981283966339,False,False
Weather,AutonLab/MOMENT-1-small,,21,21,False,512,96,91.76902294158936,1709,scaled_mae,0.3285331075266272,False,False
ETTh2,AutonLab/MOMENT-1-small,,7,7,False,512,96,9.82989764213562,8921,mse,0.3832841518975042,False,False
ETTh2,AutonLab/MOMENT-1-small,,7,7,False,512,96,9.82989764213562,8921,mae,0.4239425301209029,False,False
ETTh2,AutonLab/MOMENT-1-small,,7,7,False,512,96,9.82989764213562,8921,scaled_mse,0.382338321778303,False,False
ETTh2,AutonLab/MOMENT-1-small,,7,7,False,512,96,9.82989764213562,8921,scaled_mae,0.422623837501061,False,False
ExchangeRate,AutonLab/MOMENT-1-small,,8,8,False,512,96,7.420756340026855,20283,mse,0.4319481372291278,False,False
ExchangeRate,AutonLab/MOMENT-1-small,,8,8,False,512,96,7.420756340026855,20283,mae,0.4969035216834355,False,False
ExchangeRate,AutonLab/MOMENT-1-small,,8,8,False,512,96,7.420756340026855,20283,scaled_mse,0.5084132739661151,False,False
ExchangeRate,AutonLab/MOMENT-1-small,,8,8,False,512,96,7.420756340026855,20283,scaled_mae,0.5319081624914794,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,1,False,512,96,3.8188107013702393,4532,mse,1.6059212866341863,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,1,False,512,96,3.8188107013702393,4532,mae,1.031160679087937,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,1,False,512,96,3.8188107013702393,4532,scaled_mse,1.6983889786800592,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,1,False,512,96,3.8188107013702393,4532,scaled_mae,1.080984214625337,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,3,False,512,96,2.9427430629730225,4532,mse,0.9952124101768344,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,3,False,512,96,2.9427430629730225,4532,mae,0.7653742660509898,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,3,False,512,96,2.9427430629730225,4532,scaled_mse,1.17387825866716,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,3,False,512,96,2.9427430629730225,4532,scaled_mae,0.8188722982750586,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,5,False,512,96,5.803918123245239,4532,mse,0.5811938105992847,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,5,False,512,96,5.803918123245239,4532,mae,0.5791947979536822,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,5,False,512,96,5.803918123245239,4532,scaled_mse,0.6730562595477684,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,5,False,512,96,5.803918123245239,4532,scaled_mae,0.6178983107908321,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,8,False,512,96,11.01606822013855,4532,mse,0.4443793548328427,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,8,False,512,96,11.01606822013855,4532,mae,0.5073261621255406,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,8,False,512,96,11.01606822013855,4532,scaled_mse,0.5224097626346881,False,False
ExchangeRate,AutonLab/MOMENT-1-small,pca,8,8,False,512,96,11.01606822013855,4532,scaled_mae,0.5430367014775066,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,154.70389866828918,19967,mse,3.180829466940856,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,154.70389866828918,19967,mae,1.3694306900573845,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,154.70389866828918,19967,scaled_mse,3.153791101508601,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,supervised,512,96,154.70389866828918,19967,scaled_mae,1.3651663620217116,False,False
Electricity,AutonLab/MOMENT-1-small,pca,321,1,False,512,96,222.20925569534305,22284,mse,1.0141116082096429,False,False
Electricity,AutonLab/MOMENT-1-small,pca,321,1,False,512,96,222.20925569534305,22284,mae,0.8263254800955023,False,False
Electricity,AutonLab/MOMENT-1-small,pca,321,1,False,512,96,222.20925569534305,22284,scaled_mse,1.0239331641086398,False,False
Electricity,AutonLab/MOMENT-1-small,pca,321,1,False,512,96,222.20925569534305,22284,scaled_mae,0.8298038494070723,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,,23,23,False,512,96,7.683956384658813,10445,mse,29.586633054394703,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,,23,23,False,512,96,7.683956384658813,10445,mae,2.48040971319232,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,,23,23,False,512,96,7.683956384658813,10445,scaled_mse,1.0505764128634834,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,,23,23,False,512,96,7.683956384658813,10445,scaled_mae,0.8545051342283502,False,False
Traffic,AutonLab/MOMENT-1-small,pca,862,1,False,512,96,471.0757131576538,26621,mse,1.5206442174776291,False,False
Traffic,AutonLab/MOMENT-1-small,pca,862,1,False,512,96,471.0757131576538,26621,mae,0.8334560900181003,False,False
Traffic,AutonLab/MOMENT-1-small,pca,862,1,False,512,96,471.0757131576538,26621,scaled_mse,1.5352196875187292,False,False
Traffic,AutonLab/MOMENT-1-small,pca,862,1,False,512,96,471.0757131576538,26621,scaled_mae,0.8357819114571341,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,1,False,512,96,5.719890594482422,5899,mse,27.98865319186615,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,1,False,512,96,5.719890594482422,5899,mae,2.4146826014477725,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,1,False,512,96,5.719890594482422,5899,scaled_mse,0.9945331371739128,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,1,False,512,96,5.719890594482422,5899,scaled_mae,0.83806093176408,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,8,False,512,96,4.839757442474365,5899,mse,28.576022693368856,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,8,False,512,96,4.839757442474365,5899,mae,2.4513751007154965,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,8,False,512,96,4.839757442474365,5899,scaled_mse,1.048141872534892,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,8,False,512,96,4.839757442474365,5899,scaled_mae,0.8576132731127122,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,15,False,512,96,5.958519458770752,5899,mse,28.77687255924912,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,15,False,512,96,5.958519458770752,5899,mae,2.4589028440560865,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,15,False,512,96,5.958519458770752,5899,scaled_mse,1.054638327173077,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,15,False,512,96,5.958519458770752,5899,scaled_mae,0.8606259880522312,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,23,False,512,96,6.691012859344482,5899,mse,28.723095276739272,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,23,False,512,96,6.691012859344482,5899,mae,2.456845537207533,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,23,False,512,96,6.691012859344482,5899,scaled_mse,1.056120189727923,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,pca,23,23,False,512,96,6.691012859344482,5899,scaled_mae,0.8612609582786599,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,358.97945189476013,19967,mse,3.180829466940856,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,358.97945189476013,19967,mae,1.3694306900573845,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,358.97945189476013,19967,scaled_mse,3.153791101508601,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,3,supervised,512,96,358.97945189476013,19967,scaled_mae,1.3651663620217116,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,1,False,512,96,971.1002330780028,9034,mse,1.4165431300050613,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,1,False,512,96,971.1002330780028,9034,mae,1.0053165113816276,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,1,False,512,96,971.1002330780028,9034,scaled_mse,1.5482044384158704,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,1,False,512,96,971.1002330780028,9034,scaled_mae,1.0628813607005552,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,1101.057195186615,19967,mse,3.180829473281716,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,1101.057195186615,19967,mae,1.369430691382853,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,1101.057195186615,19967,scaled_mse,3.153791107776884,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,5,supervised,512,96,1101.057195186615,19967,scaled_mae,1.365166363339573,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,3,False,512,96,1152.8944675922394,9034,mse,1.0320527210742458,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,3,False,512,96,1152.8944675922394,9034,mae,0.8119566869230683,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,3,False,512,96,1152.8944675922394,9034,scaled_mse,1.1809876401738464,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,3,False,512,96,1152.8944675922394,9034,scaled_mae,0.8625769057873087,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,689.1041808128357,19967,mse,3.180829594624429,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,689.1041808128357,19967,mae,1.3694305617443563,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,689.1041808128357,19967,scaled_mse,3.1537912273724458,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,7,supervised,512,96,689.1041808128357,19967,scaled_mae,1.3651662396841149,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,2843.296508550644,1267,mse,26.709246822144014,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,2843.296508550644,1267,mae,2.36805248324756,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,2843.296508550644,1267,scaled_mse,1.0548905316927069,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,2843.296508550644,1267,scaled_mae,0.8470605049345588,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,5,False,512,96,1309.995476961136,9034,mse,0.7286586631689618,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,5,False,512,96,1309.995476961136,9034,mae,0.6709494968330162,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,5,False,512,96,1309.995476961136,9034,scaled_mse,0.8268007044819181,False,False
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,5,False,512,96,1309.995476961136,9034,scaled_mae,0.7131293230482438,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,4079.272426366806,8307,mse,3.4829678320512576,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,4079.272426366806,8307,mae,1.4720663035821826,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,4079.272426366806,8307,scaled_mse,3.4772977988986744,False,False
ETTh2,AutonLab/MOMENT-1-small,VAE,7,1,False,512,96,4079.272426366806,8307,scaled_mae,1.471335146063782,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,52.854838371276855,15982,mse,27.623006133123305,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,52.854838371276855,15982,mae,2.395621122977353,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,52.854838371276855,15982,scaled_mse,1.0129656028905545,False,False
HalfCheetah_expert,AutonLab/MOMENT-1-small,linearAE,23,1,False,512,96,52.854838371276855,15982,scaled_mae,0.842537282526175,False,False
