dataset,model,adapter,n_features,n_components,context_length,forecasting_horizon,num_layers,hidden_dim,learning_rate,batch_size,coeff_reconstruction,running_time,seed,mse,mae,test_mse,test_mae,num_coupling,scaled_mse,scaled_mae,test_scaled_mse,test_scaled_mae
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,433.5312221050263,9283,0.5053193907261334,0.5496059384009945,0.549760637449397,0.5570786035225933,2.0,0.5625907225625625,0.580393133154731,0.6412170774812765,0.5936147295206445
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,720.2013790607452,9283,0.6744130639012017,0.6488535436029237,0.5152817987265556,0.5480363541727702,2.0,0.7532428148362984,0.6859740000020935,0.5938291918933196,0.5831179267971173
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,697.7189195156097,9283,1.271561421020057,0.9028327187082572,0.6665528917224428,0.6518670510653594,2.0,1.4214317610000622,0.9573411248950564,0.7442433980593517,0.6893918731508262
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,753.6490309238434,9283,0.6344790171080368,0.6237764177126957,0.4002895585310872,0.4910528972871222,1.0,0.7214448862494212,0.6625761986072907,0.460102662539933,0.521417524470102
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,772.9389383792877,9283,0.7333702408786422,0.6451894410998584,0.432993353163369,0.5134724461528607,1.0,0.8463319167959819,0.686105954710765,0.5066818057835945,0.5486342833969428
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,1779.1455204486847,9283,0.5912439703027894,0.5807275350437614,0.4916186824961814,0.5425418431537699,1.0,0.6781150522713102,0.6174831844717013,0.5875354940880397,0.583854244783593
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,357.69201612472534,9283,0.5143894868261999,0.552429857474238,0.4170982609680589,0.4967844447929261,1.0,0.5795332114566648,0.5860723095092926,0.4827102676646802,0.5289091800125822
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,375.5752186775208,9283,0.5456351951744025,0.572815158833077,0.4285008190351917,0.4992368986735859,1.0,0.6193430364072038,0.6089279809897156,0.4936614701278987,0.5306171673996747
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,32,,519.2701025009155,9283,0.5162020308893582,0.5491371861851343,0.4282876131793037,0.4964879328463103,2.0,0.5798690055198547,0.5821573175254888,0.4951730121907648,0.527675243277286
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,729.6193101406097,9283,0.5544735713108963,0.5399778504389655,0.4501245311022246,0.5083589870798716,2.0,0.6643932233667931,0.5827408978443297,0.5206651295457021,0.5407589742513715
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,874.1125195026398,9283,1.2914047973320406,0.8701946761771507,0.6220801968492082,0.6198415958627285,2.0,1.4589920581822926,0.9231882717298178,0.6892547064972986,0.6550176693051024
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,32,,1161.3898231983185,9283,0.5559123545243062,0.5745597492933371,0.4580451341546599,0.5212282447998162,1.0,0.6312123616184606,0.6098854476784125,0.5301362068717552,0.5551549280395912
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,1470.1873168945312,9283,0.5815559638460287,0.5889607672184686,0.5509423404098208,0.5691565670973437,2.0,0.6594123531961436,0.626973323348763,0.6477045219823407,0.608485925993497
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,1921.3887469768524,9283,0.6871135089841459,0.6281423861648378,0.4934494704100647,0.543648408816127,2.0,0.8074099981422196,0.6698567280651113,0.5486017365268513,0.5724475421972014
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,32,,362.7286441326141,9283,0.5052103398558819,0.5439814454614463,0.4455949924786213,0.5046302395774683,1.0,0.567354357192955,0.5766726781958961,0.5151589730408658,0.5362740655549577
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,484.3895208835602,9283,0.5094045271480836,0.5475746686287509,0.4270048155974045,0.4973859170815495,2.0,0.5707479374409401,0.5798733054305868,0.492150667481193,0.5281884020499811
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,32,,483.1629495620728,9283,0.6260336410482392,0.5982668733441272,0.53886380066155,0.5438663372802442,1.0,0.7178673995305237,0.6366392635284251,0.6296029553015262,0.5784440816966607
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,528.0434930324554,9283,0.5472507792706913,0.5788351506475491,0.38215887398304,0.4747792535653204,1.0,0.6179458582489405,0.6148124617972304,0.4398257104685633,0.5041931757430026
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,32,,554.9946935176849,9283,0.9641463211485952,0.8213148985325991,0.7892646460906233,0.6646172354041047,2.0,1.0679786178030322,0.8671049525165428,0.9297661902845192,0.7095584163177178
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,838.1395649909973,9283,0.4810761968438565,0.5506922692868312,0.5941653607158656,0.5947388940602032,2.0,0.5258736505022891,0.5791341576513398,0.6990198806073137,0.635184393718963
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,1450.4595046043396,9283,0.5658490006049195,0.5705242986594437,0.4531945819071026,0.5235307428335046,1.0,0.6425636498936401,0.6047591520560146,0.5303441381328101,0.559335872336411
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,2187.701915740967,9283,0.6056362473797685,0.5857714521225491,0.4144977729989409,0.4975884426212695,1.0,0.6918080595497016,0.6216508886049855,0.4774674844276392,0.528860078566789
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,346.2693178653717,9283,0.5466026312988065,0.5820958962890561,0.445920688784917,0.5117086552091803,1.0,0.6209038543500276,0.6196349595745291,0.5096086987362132,0.5435578873330486
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,32,,388.2183709144592,9283,0.4992336231832093,0.5406289523531992,0.4413486982638051,0.5023650881654853,1.0,0.5607440469911192,0.5731582976241248,0.5103383736866653,0.5338930132680176
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,721.9170949459076,9283,0.4251429993431611,0.4973293944116965,0.5647482842014501,0.5733326471528316,2.0,0.4788379921719444,0.5278734993346925,0.658909950781679,0.6126353870671208
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,761.1544466018677,9283,0.6502205926015062,0.6362815805113752,0.6208927721452416,0.5991970063550415,2.0,0.7171321693590456,0.6703998532488057,0.6973865859851044,0.6348180528666478
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,32,,878.8297398090363,9283,0.5553957918061028,0.5907807389450654,0.9533403165884322,0.7141535009905151,2.0,0.6192826617641801,0.6246675065732146,1.1306151497636692,0.7667558331725907
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,1231.630042552948,9283,1.6375499334122416,1.0500920568732248,1.217948781447981,0.821950629043021,2.0,1.81218252403392,1.1074433914008777,1.4108803181051564,0.8776428956460333
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,32,,1971.7574422359469,9283,0.7067326925047235,0.6403771469407169,0.4209571031338543,0.5011819995134372,1.0,0.8074277926837399,0.6794428859302883,0.4927702013126165,0.5346748024470122
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,2514.409657001496,9283,0.627989633152223,0.5996111297448307,0.4467548879912343,0.5186585035264717,1.0,0.7232014451100283,0.6385506856741986,0.5275848144080536,0.5561760379839236
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,352.6756134033203,9283,0.4756803344932466,0.519485248015982,0.5170957612184626,0.5401964018092786,2.0,0.5309693643614657,0.5499613913643743,0.597095276498946,0.5740317908912469
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,32,,423.727281332016,9283,0.505392476780519,0.5436974893106747,0.424698999127962,0.4909252580331907,2.0,0.5686889429737375,0.5766969215072313,0.491174907139948,0.5217274784020263
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,459.2357611656189,9283,0.5221843506845802,0.5537752019823596,0.4434777841160481,0.5038167401614931,2.0,0.5861757622665966,0.5869699921133816,0.5120090791257752,0.5353532594748834
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,520.0256812572479,9283,0.6609256648631585,0.6382239140348899,0.46104237751298,0.5183242693219554,2.0,0.7630510909321505,0.6792133968383609,0.5433907657754465,0.5558295102119074
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,585.8693733215332,9283,0.5470439991747754,0.5792257454218788,0.3894889659177172,0.4799597689620794,1.0,0.6190246917785012,0.6158492635740215,0.4484729707740293,0.5101375158782183
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,892.3453371524811,9283,0.7095294503881054,0.6386179853385292,0.3924076439926023,0.4825109784315342,1.0,0.8085119569415828,0.6775503362643664,0.4528180870017581,0.5129845085922301
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,1293.5350317955017,9283,0.6119120808733043,0.6018944633380768,0.4225170391736255,0.5072663138371523,1.0,0.6941640367578769,0.6382097100437946,0.4975738242530918,0.542893520997858
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,2281.641119718552,9283,0.6705065724270165,0.61773249450264,0.4181092302915444,0.4988901058399017,1.0,0.7728649275882765,0.6572103624252583,0.4919364954731053,0.5340451661707407
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,32,,339.50359892845154,9283,0.4882591046359802,0.530145827961755,0.4223070321492588,0.4908176025040398,2.0,0.5500094817010737,0.5625483919048638,0.4889948267001666,0.5217584722003404
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,400.4795491695404,9283,0.6202342859064569,0.6168905715616421,0.8931551351979791,0.6953852282185147,2.0,0.6999577613364795,0.6544655402644634,1.0728640671973422,0.7485706639002001
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,399.3461329936981,9283,0.5513186401193871,0.5749370936370954,0.41323522385647,0.4927140346731934,2.0,0.6239450811534968,0.6107630268483965,0.4761283046956222,0.5236777032461666
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,566.1338505744934,9283,0.5551172590033425,0.5807228345565572,0.3871746559986269,0.4773696011549425,1.0,0.6258762302716311,0.6162325219403528,0.4465387018146871,0.5071205330820471
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,1228.084759473801,9283,0.615862347131465,0.5973407829632978,0.4284682032975088,0.5094920155833841,1.0,0.7049882817875316,0.6349316800037701,0.4968317441886184,0.5428553091155812
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,1804.3256843090053,9283,0.6862350199909086,0.6268869283387353,0.4412966884918398,0.5062597679959782,1.0,0.7840582509002428,0.6653531073736806,0.5235302174732338,0.5420786405592599
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,2294.467895746231,9283,1.269328231417641,0.8236373750643273,3.1635262695625315,1.091442063976871,2.0,1.4195906478313078,0.8716806602775792,3.691633807740352,1.16562314462919
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,2667.08578324318,9283,0.6406467662743517,0.604228727747035,0.4387321896545278,0.5149671104000846,1.0,0.7284776005908745,0.6404369253194342,0.5179632057410302,0.5518481325462977
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,429.1796941757202,9283,0.462709579821324,0.5108276615834397,0.751270418192452,0.5993343155257277,1.0,0.5118549827659933,0.5393271175822907,0.8504827600465741,0.6364801977783922
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,32,,493.39850544929504,9283,0.5508721343673498,0.5835126447013885,0.4025162608238121,0.479521783043818,2.0,0.6145635116664182,0.6158802463156553,0.4658467271343083,0.5096707644354497
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,551.6951868534088,9283,0.5135769499439902,0.5422231577672136,0.4326883392782562,0.4976328552188234,2.0,0.5771202521704546,0.5750733339794305,0.5003375928814318,0.5288541159013026
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,631.7887103557587,9283,0.4149159209243618,0.4699913338609894,0.8679908385360386,0.6740116346258326,2.0,0.4891597602409959,0.5020202201311514,1.0279796234611889,0.7191028025173555
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,1922.075349569321,9283,0.8120100905888409,0.6974482233566327,0.6355108956651616,0.6276700522614247,2.0,0.959398576149446,0.7494855186145231,0.7212747423542402,0.6683266507087328
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,2062.700545787812,9283,0.6494800549691588,0.6112165529326836,0.4559899691379574,0.5246939906464604,1.0,0.7457700583363162,0.6498985502925145,0.54130968418674,0.5634634072476178
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,2189.5854988098145,9283,0.6033470916631848,0.5822362351870503,0.4447755886997337,0.5138760376880255,1.0,0.6895975413247377,0.6176470909932327,0.5248647433628078,0.5502385313165666
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,2290.237293481827,9283,0.6728949768349423,0.6216448957333869,0.4314584076590944,0.5135790091434087,1.0,0.7684079104730224,0.6599504722343298,0.507811983363902,0.5497847348232255
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,362.9217174053192,9283,0.5099472435082746,0.5473578755576429,0.4278332506442817,0.4959878723692393,1.0,0.5726534464713158,0.5801379940915674,0.4942117022182712,0.5270801544025578
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,423.8292462825775,9283,0.5051583456359893,0.5436701536243175,0.4373434232009688,0.5003151297412527,1.0,0.5673458676174156,0.5763674782360519,0.5056813372614322,0.5317029703946363
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,482.17187118530273,9283,0.5116944531591864,0.5486538720585106,0.4239870138043812,0.4977644073777504,1.0,0.5747800442708783,0.5814837184553996,0.4897586788802979,0.5293458083761353
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,620.7549211978912,9283,0.4338722224646869,0.5219238435039133,0.4198527187709547,0.4979994640711488,2.0,0.4856775623964125,0.55311396970278,0.4839931710655734,0.5290014814485264
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,32,,805.8696882724762,9283,0.5500955744461504,0.5668596436349063,0.4822741188652293,0.5380810980839779,1.0,0.618216842037601,0.5998802042602674,0.5636872397310179,0.5746616683851745
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,871.7654480934143,9283,1.8059322424659048,0.9600935077871604,1.4280567954699075,0.8527706177327756,2.0,2.1384757922216444,1.0228683285349949,1.693564924229444,0.9144934240412842
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,32,,1027.13738489151,9283,0.8260417530906552,0.7240659292233923,0.8042062075717401,0.6838551578489113,2.0,0.9469378475010822,0.771023034845468,0.942095038464036,0.7312215044211192
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,1662.0754449367523,9283,0.4116882195010769,0.4881136682488436,1.1544609978117577,0.8012851935623319,2.0,0.4589232576171914,0.5154957574059224,1.342795330569876,0.8559518263713765
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,32,,362.6135845184326,9283,0.4947567916480803,0.5381401690086945,0.4433297569589812,0.5033727759058847,1.0,0.5556954519075838,0.5705117980171747,0.5125486826309564,0.5349417588386134
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,418.76778960227966,9283,0.4888980231338484,0.5339796927669517,0.4491164062030928,0.5068821629839455,1.0,0.5491252038350235,0.5660990895750004,0.5192396314095477,0.5386951174084401
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,535.6868827342987,9283,0.5651574099876657,0.5872811996862756,0.384435560676609,0.4746357355351459,1.0,0.6390148065353068,0.6236809566693874,0.4434472635050152,0.5043684926831931
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,752.6615569591522,9283,0.5817303883396382,0.6040333596246232,0.5229937688559438,0.5678200988144237,2.0,0.6499298706545652,0.6391139719565436,0.5996001652146682,0.6030110895340718
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,1024.4002089500427,9283,1.1834068135502138,0.8732019717691909,1.1792231599169547,0.7984032389834193,2.0,1.3309713408364812,0.9238332147259378,1.3565713793974523,0.8544368718501898
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,32,,1015.2900853157043,9283,0.5139535357637872,0.5779499152623685,0.7431944769005275,0.6539743981677534,2.0,0.5701634773644775,0.6094745588188248,0.8828916948664085,0.6987024492987004
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,32,,2277.5170147418976,9283,0.7214612093225039,0.643046637423456,0.4258687572107285,0.5052344034214779,1.0,0.8240686216591372,0.6820201662917532,0.4952535911806031,0.5379816454216393
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,2740.974312782288,9283,0.416442398779195,0.4987912119296827,0.4761039163717192,0.5429804718887233,2.0,0.4784721644872195,0.5318192119845415,0.5553588385980212,0.5795093231171056
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,391.04737734794617,9283,0.5159729366097916,0.5507105434707996,0.4387447276337478,0.5051987244312948,1.0,0.5795366823481655,0.5838421232612948,0.508761627259146,0.537905606133484
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,403.864027261734,9283,0.6611117950826296,0.6375341342198586,0.3753721800069144,0.4702844176087437,1.0,0.750632085778783,0.6774344334488641,0.4315283458012171,0.4989906858558783
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,32,,523.2308962345123,9283,0.5010536567415079,0.5412561905810989,0.4359860645200106,0.4995783595605806,2.0,0.5627681498645077,0.5737918949607193,0.5040326365281315,0.5309012781620118
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,689.0035865306854,9283,0.627044646031591,0.5999796400431933,0.4357267197313866,0.5090693000628271,1.0,0.7160249780064356,0.6368613921536773,0.5095721022791696,0.5436864889329471
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,871.475507736206,9283,0.9544617079175308,0.7615837564943574,0.894320147246932,0.6754612676541104,2.0,1.0590494145686815,0.8019919262806127,0.9826512625985416,0.7135267951667711
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,1193.9311184883118,9283,0.7017044830472393,0.6337859376211038,0.4410076134342033,0.5198284900801057,1.0,0.8070060015724034,0.6735183094095986,0.5220112782666678,0.5574032646427323
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,2476.642524957657,9283,0.6556831481783539,0.6147420216897495,0.761552848791167,0.611151495781464,2.0,0.7801137052849891,0.6588999147660103,0.8891970710901691,0.650845734590804
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,3550.552815914154,9283,0.7283472676339056,0.6890126363932894,0.4754959574864884,0.5488444107901942,2.0,0.8482802489219777,0.7356971702630599,0.5241039996204796,0.5781064937836614
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,415.9459273815155,9283,0.5081376635437924,0.546237321872265,0.4359749848873798,0.499628331255626,1.0,0.5706634296147922,0.5790554235648699,0.5039905780636044,0.5309460669499524
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,64,,428.03302359580994,9283,0.5236008564495291,0.5657838504353434,0.4987385989743714,0.5342476193532634,2.0,0.5833361339320544,0.5978009478535783,0.5794624968668999,0.5698788576071491
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,32,,423.3292775154114,9283,0.4974844629678838,0.5392183780419323,0.4429822983219604,0.5038513076639327,1.0,0.5587678708477256,0.5716133779951191,0.5120509789896786,0.5354572640865268
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.01,64,,511.61763405799866,9283,0.6839857576087319,0.6459022924256389,0.4073612530265224,0.498085520414061,1.0,0.7792822475767144,0.6860949027111597,0.4680096695325303,0.5293428818335082
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,64,,732.4069700241089,9283,0.6769497378423778,0.6616660462994021,0.5139835124845309,0.5676651434758122,2.0,0.7564143071102467,0.6998097531657324,0.5847928230884251,0.6024657766476482
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,1047.3811299800873,9283,0.633133034294922,0.6032166949421368,0.4535845791046466,0.5217462201874168,1.0,0.7252709697925714,0.64070144811928,0.5244344417319485,0.5556699341214518
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,64,,1438.7201249599457,9283,1.415673457793526,0.9074452186968196,0.8310136610793866,0.6800318840042859,2.0,1.544166934893416,0.9517140517117616,0.9039222320302592,0.7157060105793062
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.001,32,,1929.5966296195984,9283,1.2170618344343345,0.8553933192279182,0.7033428416299872,0.6451246540501329,2.0,1.391518381635512,0.9067497162061302,0.8190928162578,0.6873136322651636
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,358.57919454574585,9283,0.4991427085662851,0.540617911187916,0.4377345194043275,0.5005151099149222,1.0,0.5606092636835663,0.573145189682053,0.506074454150914,0.531902530364283
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,32,,422.5317597389221,9283,0.5171725174030355,0.5513985256045411,0.4296896160547854,0.4958532350642173,1.0,0.5807637104142384,0.5845224351452079,0.49681247766263,0.5269290498475595
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,508.83450961112976,9283,0.5281255703341654,0.5604012143210043,0.4129686320302486,0.4890872193596414,1.0,0.5941816168609709,0.594121823614173,0.4769126441111871,0.5197397579064358
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,780.6641800403595,9283,0.6321234207179754,0.6148550970148341,0.4664627540421785,0.5333209083853965,2.0,0.7153565963234161,0.6521595453068064,0.5324915392283142,0.5664182136898018
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,801.0294845104218,9283,0.6277426646023845,0.6050393847644437,0.4457502736680044,0.5081520820964207,2.0,0.7302147529274353,0.6495218941115399,0.5148036213127648,0.5413215442829259
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,32,,1149.818860769272,9283,0.9162420297536458,0.74226826530438,0.6383871271784405,0.5882030034480972,2.0,1.0492748256107003,0.7896017073058432,0.7605355468308403,0.6282502944615603
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,64,,1347.176514863968,9283,0.6656005578935645,0.6536500601338137,0.576426952722928,0.5624587717075091,2.0,0.7454057840453644,0.6900775142514068,0.6515478844700932,0.5964127200849645
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,32,,1720.2085177898407,9283,0.6789831162766562,0.622618611662338,0.4362760220647784,0.5059385161595765,1.0,0.7818751283819066,0.6622208435739455,0.5099754535316631,0.5399004892680513
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.01,32,,426.6867475509644,9283,0.4666932574920468,0.522316952179256,0.4370585057578346,0.4999231831116121,2.0,0.5260710359958872,0.5542803620243326,0.5054619655465892,0.5312996733151133
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,128,0.01,64,,847.5659217834473,9283,1.3945106142232495,0.8731284038699455,0.4625422205505307,0.5263255122805456,2.0,1.7252468494161033,0.9566750917578588,0.5378509303218815,0.5614677099777224
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,64,0.001,32,,895.1408565044403,9283,0.6715373075044757,0.631911137459081,0.606952153705298,0.5660041865487112,1.0,0.7752008519337613,0.6738649127324318,0.74263899596424,0.6097079266330717
ExchangeRate_pred=96,AutonLab/MOMENT-1-small,flow,8,8,512,96,,256,0.001,32,,1476.2393589019775,9283,0.6205728090917475,0.6436281632892199,0.8435710109240723,0.7024465794559749,2.0,0.7011329752071396,0.6838955037464257,0.9652008442225448,0.7486169630829311
ETTh2_pred=96,AutonLab/MOMENT-1-small,flow,7,7,512,96,,64,0.01,64,,2208.56694149971,32221,0.5090621567383368,0.5202940325937203,0.5818961718643088,0.561096149733549,2.0,0.5064765560218887,0.518354478686779,0.58055859876758,0.5596203533159526
ETTh2_pred=96,AutonLab/MOMENT-1-small,flow,7,7,512,96,,64,0.01,32,,2399.135579109192,32221,0.3959166298836397,0.4545153644975164,0.3837766979287148,0.4251870007463389,2.0,0.3938773945228157,0.4526447049203813,0.3814122192508517,0.4232111060097074
ETTh2_pred=96,AutonLab/MOMENT-1-small,flow,7,7,512,96,,64,0.01,32,,2419.181474208832,32221,0.3938004756377852,0.4532516247884016,0.3810919734426587,0.4239694458862396,2.0,0.3917541548658971,0.4513946168897663,0.3787597883864657,0.4219807390244273
