dataset,foundational_model,adapter,n_features,n_components,is_fine_tuned,pca_in_preprocessing,use_revin,context_length,forecasting_horizon,running_time,seed,metric,value,train_size
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,1130.415521144867,9678.0,scaled_mae,0.5752739470558467,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1384.110407590866,27408.0,mse,0.7113925611956607,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1384.110407590866,27408.0,mae,0.5814728550402762,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1384.110407590866,27408.0,scaled_mse,0.704790640175061,
ETTh1,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1384.110407590866,27408.0,scaled_mae,0.5808673139640191,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1420.448816537857,12074.0,mse,0.3762469797442843,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1420.448816537857,12074.0,mae,0.42694778102984066,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1420.448816537857,12074.0,scaled_mse,0.3742668336624608,
ETTh2,AutonLab/MOMENT-1-small,linearAE,7,7,supervised,False,True,512.0,96,1420.448816537857,12074.0,scaled_mae,0.42529332505793704,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,874.0557556152344,8552.0,mse,0.5103436228750102,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,874.0557556152344,8552.0,mae,0.535858979961308,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,874.0557556152344,8552.0,scaled_mse,0.5953858241574099,
ExchangeRate,AutonLab/MOMENT-1-small,linearAE,8,8,supervised,False,True,512.0,96,874.0557556152344,8552.0,scaled_mae,0.570729195791879,
